symbol,time,askclose,askhigh,asklow,askopen,bidclose,bidhigh,bidlow,bidopen,close,high,low,open
USDCAD,2025-04-22 15:00:00,1.3816,1.38233,1.38123,1.38194,1.38142,1.38215,1.38103,1.38177,1.38151,1.38224,1.38113,1.381855
USDCAD,2025-04-22 16:00:00,1.38258,1.38344,1.38084,1.3816,1.38242,1.38325,1.38068,1.38142,1.3825,1.383345,1.38076,1.38151
USDCAD,2025-04-22 17:00:00,1.38132,1.38265,1.38122,1.38258,1.38108,1.38248,1.38104,1.38242,1.3812,1.382565,1.38113,1.3825
USDCAD,2025-04-22 18:00:00,1.38404,1.38421,1.38132,1.38132,1.38259,1.38318,1.38096,1.38108,1.383315,1.383695,1.38114,1.3812
USDCAD,2025-04-22 19:00:00,1.38452,1.38617,1.3828,1.38404,1.38429,1.38596,1.38249,1.38259,1.384405,1.386065,1.382645,1.383315
USDCAD,2025-04-22 20:00:00,1.38501,1.38505,1.3831,1.38452,1.38478,1.38484,1.38287,1.38429,1.384895,1.384945,1.382985,1.384405
USDCAD,2025-04-22 21:00:00,1.38298,1.38501,1.38279,1.38501,1.38278,1.38479,1.38256,1.38478,1.38288,1.3849,1.382675,1.384895
USDCAD,2025-04-22 22:00:00,1.38285,1.3833,1.38208,1.38298,1.38267,1.3831,1.38188,1.38278,1.38276,1.3832,1.38198,1.38288
USDCAD,2025-04-22 23:00:00,1.38355,1.38372,1.38274,1.38285,1.38335,1.38353,1.38255,1.38267,1.38345,1.383625,1.382645,1.38276
USDCAD,2025-04-23 00:00:00,1.38415,1.38476,1.38337,1.38355,1.38397,1.38454,1.38315,1.38335,1.38406,1.38465,1.38326,1.38345
USDCAD,2025-04-23 01:00:00,1.38344,1.38483,1.38344,1.38415,1.38324,1.38462,1.38323,1.38397,1.38334,1.384725,1.383335,1.38406
USDCAD,2025-04-23 02:00:00,1.38372,1.38409,1.38296,1.38344,1.38353,1.38388,1.38275,1.38324,1.383625,1.383985,1.382855,1.38334
USDCAD,2025-04-23 03:00:00,1.38151,1.38377,1.38103,1.38372,1.38136,1.38357,1.38083,1.38353,1.381435,1.38367,1.38093,1.383625
USDCAD,2025-04-23 04:00:00,1.38186,1.38221,1.38128,1.38151,1.38169,1.38202,1.38112,1.38136,1.381775,1.382115,1.3812,1.381435
USDCAD,2025-04-23 05:00:00,1.38126,1.38266,1.38095,1.38186,1.38108,1.38249,1.3808,1.38169,1.38117,1.382575,1.380875,1.381775
USDCAD,2025-04-23 06:00:00,1.38057,1.38126,1.37993,1.38126,1.38041,1.38108,1.37973,1.38108,1.38049,1.38117,1.37983,1.38117
USDCAD,2025-04-23 07:00:00,1.38176,1.3822,1.38039,1.38057,1.38154,1.38199,1.38021,1.38041,1.38165,1.382095,1.3803,1.38049
USDCAD,2025-04-23 08:00:00,1.38249,1.38373,1.38168,1.38176,1.38231,1.38353,1.38146,1.38154,1.3824,1.38363,1.38157,1.38165
USDCAD,2025-04-23 09:00:00,1.38358,1.38426,1.38205,1.38249,1.38339,1.38406,1.38189,1.38231,1.383485,1.38416,1.38197,1.3824
USDCAD,2025-04-23 10:00:00,1.3851,1.3859,1.38261,1.38358,1.38487,1.38572,1.38243,1.38339,1.384985,1.38581,1.38252,1.383485
USDCAD,2025-04-23 11:00:00,1.38485,1.38743,1.3839,1.3851,1.38467,1.38724,1.38373,1.38487,1.38476,1.387335,1.383815,1.384985
USDCAD,2025-04-23 12:00:00,1.38958,1.38969,1.38478,1.38485,1.3894,1.38951,1.38459,1.38467,1.38949,1.3896,1.384685,1.38476
USDCAD,2025-04-23 13:00:00,1.38953,1.39003,1.38839,1.38958,1.38936,1.38985,1.38819,1.3894,1.389445,1.38994,1.38829,1.38949
USDCAD,2025-04-23 14:00:00,1.38923,1.39059,1.38894,1.38953,1.38907,1.39041,1.38875,1.38936,1.38915,1.3905,1.388845,1.389445
USDCAD,2025-04-23 15:00:00,1.38876,1.38963,1.38831,1.38923,1.38858,1.38946,1.38812,1.38907,1.38867,1.389545,1.388215,1.38915
USDCAD,2025-04-23 16:00:00,1.38877,1.38945,1.38821,1.38876,1.3886,1.38929,1.38802,1.38858,1.388685,1.38937,1.388115,1.38867
USDCAD,2025-04-23 17:00:00,1.38811,1.3891,1.38778,1.38877,1.38784,1.38894,1.38758,1.3886,1.387975,1.38902,1.38768,1.388685
USDCAD,2025-04-23 18:00:00,1.38899,1.38949,1.38811,1.38811,1.38827,1.38868,1.38733,1.38784,1.38863,1.389085,1.38772,1.387975
USDCAD,2025-04-23 19:00:00,1.38792,1.38899,1.38716,1.38899,1.38773,1.38837,1.3869,1.38827,1.387825,1.38868,1.38703,1.38863
USDCAD,2025-04-23 20:00:00,1.38762,1.38792,1.38716,1.38792,1.38742,1.38774,1.38697,1.38773,1.38752,1.38783,1.387065,1.387825
USDCAD,2025-04-23 21:00:00,1.38711,1.38826,1.38693,1.38762,1.38694,1.38806,1.38672,1.38742,1.387025,1.38816,1.386825,1.38752
USDCAD,2025-04-23 22:00:00,1.38713,1.38746,1.38641,1.38711,1.38695,1.38727,1.38622,1.38694,1.38704,1.387365,1.386315,1.387025
USDCAD,2025-04-23 23:00:00,1.38654,1.38756,1.38646,1.38713,1.38633,1.38737,1.38626,1.38695,1.386435,1.387465,1.38636,1.38704
USDCAD,2025-04-24 00:00:00,1.38725,1.38746,1.38642,1.38654,1.38708,1.38726,1.38624,1.38633,1.387165,1.38736,1.38633,1.386435
USDCAD,2025-04-24 01:00:00,1.38689,1.38749,1.38687,1.38725,1.38668,1.38729,1.38667,1.38708,1.386785,1.38739,1.38677,1.387165
USDCAD,2025-04-24 02:00:00,1.38736,1.38765,1.38658,1.38689,1.38716,1.38744,1.38638,1.38668,1.38726,1.387545,1.38648,1.386785
USDCAD,2025-04-24 03:00:00,1.38574,1.38737,1.38567,1.38736,1.38553,1.38718,1.38548,1.38716,1.385635,1.387275,1.385575,1.38726
USDCAD,2025-04-24 04:00:00,1.38423,1.38576,1.38418,1.38574,1.38405,1.38558,1.38397,1.38553,1.38414,1.38567,1.384075,1.385635
USDCAD,2025-04-24 05:00:00,1.38514,1.38562,1.38407,1.38423,1.38494,1.38543,1.3839,1.38405,1.38504,1.385525,1.383985,1.38414
USDCAD,2025-04-24 06:00:00,1.38459,1.38534,1.38417,1.38514,1.3844,1.38515,1.38397,1.38494,1.384495,1.385245,1.38407,1.38504
USDCAD,2025-04-24 07:00:00,1.38499,1.38528,1.38422,1.38459,1.38479,1.38509,1.38405,1.3844,1.38489,1.385185,1.384135,1.384495
USDCAD,2025-04-24 08:00:00,1.38659,1.3866,1.38492,1.38499,1.38639,1.38641,1.38473,1.38479,1.38649,1.386505,1.384825,1.38489
USDCAD,2025-04-24 09:00:00,1.38616,1.38719,1.38595,1.38659,1.386,1.38701,1.3858,1.38639,1.38608,1.3871,1.385875,1.38649
USDCAD,2025-04-24 10:00:00,1.38613,1.38732,1.38513,1.38616,1.3859,1.38714,1.38495,1.386,1.386015,1.38723,1.38504,1.38608
