symbol,time,askclose,askhigh,asklow,askopen,bidclose,bidhigh,bidlow,bidopen,close,high,low,open
EURUSD,2021-06-13 23:00:00,1.20999,1.2105,1.20997,1.21011,1.20985,1.21036,1.20983,1.20998,1.20992,1.21043,1.2099,1.210045
EURUSD,2021-06-14 00:00:00,1.21005,1.21011,1.20954,1.20999,1.20991,1.20997,1.2094,1.20985,1.20998,1.21004,1.20947,1.20992
EURUSD,2021-06-14 01:00:00,1.21051,1.21058,1.20978,1.21005,1.21036,1.21043,1.20964,1.20991,1.210435,1.210505,1.20971,1.20998
EURUSD,2021-06-14 02:00:00,1.21059,1.21078,1.2102,1.21051,1.21044,1.21063,1.21007,1.21036,1.210515,1.210705,1.210135,1.210435
EURUSD,2021-06-14 03:00:00,1.21046,1.21096,1.20954,1.21059,1.21033,1.21083,1.20941,1.21044,1.210395,1.210895,1.209475,1.210515
EURUSD,2021-06-14 04:00:00,1.21189,1.21214,1.2095,1.21046,1.21177,1.21202,1.20937,1.21033,1.21183,1.21208,1.209435,1.210395
EURUSD,2021-06-14 05:00:00,1.21095,1.21198,1.2107,1.21189,1.21083,1.21184,1.21056,1.21177,1.21089,1.21191,1.21063,1.21183
EURUSD,2021-06-14 06:00:00,1.21137,1.21202,1.21091,1.21095,1.21124,1.21188,1.21078,1.21083,1.211305,1.21195,1.210845,1.21089
EURUSD,2021-06-14 07:00:00,1.21217,1.21255,1.21122,1.21137,1.21204,1.21242,1.21109,1.21124,1.212105,1.212485,1.211155,1.211305
EURUSD,2021-06-14 08:00:00,1.21166,1.21219,1.21159,1.21217,1.21152,1.21207,1.21145,1.21204,1.21159,1.21213,1.21152,1.212105
EURUSD,2021-06-14 09:00:00,1.21204,1.21213,1.21125,1.21166,1.21191,1.212,1.21112,1.21152,1.211975,1.212065,1.211185,1.21159
EURUSD,2021-06-14 10:00:00,1.21223,1.2131,1.21177,1.21204,1.2121,1.21296,1.21163,1.21191,1.212165,1.21303,1.2117,1.211975
EURUSD,2021-06-14 11:00:00,1.21241,1.21313,1.212,1.21223,1.21229,1.213,1.21188,1.2121,1.21235,1.213065,1.21194,1.212165
EURUSD,2021-06-14 12:00:00,1.21254,1.2129,1.21217,1.21241,1.21243,1.21279,1.21204,1.21229,1.212485,1.212845,1.212105,1.21235
EURUSD,2021-06-14 13:00:00,1.21228,1.2128,1.21209,1.21254,1.21216,1.21266,1.21195,1.21243,1.21222,1.21273,1.21202,1.212485
EURUSD,2021-06-14 14:00:00,1.21223,1.21236,1.21201,1.21228,1.21209,1.21224,1.21189,1.21216,1.21216,1.2123,1.21195,1.21222
EURUSD,2021-06-14 15:00:00,1.21183,1.21226,1.21181,1.21223,1.2117,1.21213,1.21166,1.21209,1.211765,1.212195,1.211735,1.21216
EURUSD,2021-06-14 16:00:00,1.21222,1.21237,1.21173,1.21183,1.21208,1.21224,1.2116,1.2117,1.21215,1.212305,1.211665,1.211765
EURUSD,2021-06-14 17:00:00,1.21204,1.21226,1.21184,1.21222,1.21187,1.21213,1.2117,1.21208,1.211955,1.212195,1.21177,1.21215
EURUSD,2021-06-14 18:00:00,1.21207,1.21236,1.21204,1.21204,1.21181,1.21202,1.21159,1.21187,1.21194,1.21219,1.211815,1.211955
EURUSD,2021-06-14 19:00:00,1.21219,1.21226,1.21206,1.21207,1.21202,1.21207,1.21178,1.21181,1.212105,1.212165,1.21192,1.21194
EURUSD,2021-06-14 20:00:00,1.21227,1.21244,1.21211,1.21219,1.21212,1.21229,1.21196,1.21202,1.212195,1.212365,1.212035,1.212105
EURUSD,2021-06-14 21:00:00,1.21207,1.21232,1.2115,1.21227,1.21194,1.21217,1.21133,1.21212,1.212005,1.212245,1.211415,1.212195
EURUSD,2021-06-14 22:00:00,1.21194,1.21219,1.21156,1.21207,1.21178,1.21205,1.21141,1.21194,1.21186,1.21212,1.211485,1.212005
EURUSD,2021-06-14 23:00:00,1.21249,1.21266,1.21169,1.21194,1.21236,1.21252,1.21156,1.21178,1.212425,1.21259,1.211625,1.21186
EURUSD,2021-06-15 00:00:00,1.21238,1.21252,1.21199,1.21249,1.21224,1.21239,1.21184,1.21236,1.21231,1.212455,1.211915,1.212425
EURUSD,2021-06-15 01:00:00,1.21266,1.21267,1.21238,1.21238,1.21253,1.21254,1.21224,1.21224,1.212595,1.212605,1.21231,1.21231
EURUSD,2021-06-15 02:00:00,1.21283,1.21289,1.2125,1.21266,1.21269,1.21276,1.21235,1.21253,1.21276,1.212825,1.212425,1.212595
EURUSD,2021-06-15 03:00:00,1.21317,1.21376,1.21248,1.21283,1.21304,1.21364,1.21235,1.21269,1.213105,1.2137,1.212415,1.21276
EURUSD,2021-06-15 04:00:00,1.21443,1.21481,1.21315,1.21317,1.2143,1.21467,1.21301,1.21304,1.214365,1.21474,1.21308,1.213105
EURUSD,2021-06-15 05:00:00,1.21312,1.21464,1.21312,1.21443,1.21299,1.21451,1.21296,1.2143,1.213055,1.214575,1.21304,1.214365
EURUSD,2021-06-15 06:00:00,1.21239,1.21313,1.21215,1.21312,1.21226,1.21299,1.212,1.21299,1.212325,1.21306,1.212075,1.213055
EURUSD,2021-06-15 07:00:00,1.21189,1.21282,1.21138,1.21239,1.21177,1.21268,1.21124,1.21226,1.21183,1.21275,1.21131,1.212325
EURUSD,2021-06-15 08:00:00,1.21077,1.21214,1.21065,1.21189,1.21065,1.21201,1.21052,1.21177,1.21071,1.212075,1.210585,1.21183
EURUSD,2021-06-15 09:00:00,1.21123,1.21194,1.21019,1.21077,1.2111,1.2118,1.21007,1.21065,1.211165,1.21187,1.21013,1.21071
EURUSD,2021-06-15 10:00:00,1.21277,1.21306,1.21096,1.21123,1.21264,1.21293,1.21082,1.2111,1.212705,1.212995,1.21089,1.211165
EURUSD,2021-06-15 11:00:00,1.21262,1.21309,1.21182,1.21277,1.2125,1.21297,1.21169,1.21264,1.21256,1.21303,1.211755,1.212705
EURUSD,2021-06-15 12:00:00,1.21203,1.21317,1.212,1.21262,1.21189,1.21304,1.21187,1.2125,1.21196,1.213105,1.211935,1.21256
EURUSD,2021-06-15 13:00:00,1.21247,1.21266,1.21181,1.21203,1.21234,1.21253,1.21168,1.21189,1.212405,1.212595,1.211745,1.21196
EURUSD,2021-06-15 14:00:00,1.21248,1.21272,1.21226,1.21247,1.21235,1.21259,1.21212,1.21234,1.212415,1.212655,1.21219,1.212405
EURUSD,2021-06-15 15:00:00,1.21255,1.21306,1.21238,1.21248,1.21242,1.21293,1.21226,1.21235,1.212485,1.212995,1.21232,1.212415
EURUSD,2021-06-15 16:00:00,1.21287,1.21287,1.21234,1.21255,1.21275,1.21275,1.21221,1.21242,1.21281,1.21281,1.212275,1.212485
EURUSD,2021-06-15 17:00:00,1.2127,1.21299,1.21258,1.21287,1.21256,1.21286,1.21242,1.21275,1.21263,1.212925,1.2125,1.21281
EURUSD,2021-06-15 18:00:00,1.21301,1.21317,1.2127,1.2127,1.21263,1.21263,1.21225,1.21256,1.21282,1.2129,1.212475,1.21263
EURUSD,2021-06-15 19:00:00,1.21273,1.21304,1.21268,1.21301,1.21258,1.21276,1.21252,1.21263,1.212655,1.2129,1.2126,1.21282
EURUSD,2021-06-15 20:00:00,1.21255,1.21277,1.21244,1.21273,1.21239,1.21262,1.21229,1.21258,1.21247,1.212695,1.212365,1.212655
EURUSD,2021-06-15 21:00:00,1.21236,1.21278,1.21232,1.21255,1.2122,1.21263,1.21218,1.21239,1.21228,1.212705,1.21225,1.21247
EURUSD,2021-06-15 22:00:00,1.21228,1.21246,1.21213,1.21236,1.21215,1.21231,1.21199,1.2122,1.212215,1.212385,1.21206,1.21228
EURUSD,2021-06-15 23:00:00,1.21227,1.21233,1.21176,1.21228,1.21212,1.21219,1.2116,1.21215,1.212195,1.21226,1.21168,1.212215
EURUSD,2021-06-16 00:00:00,1.21236,1.21259,1.21214,1.21227,1.2122,1.21244,1.21198,1.21212,1.21228,1.212515,1.21206,1.212195
EURUSD,2021-06-16 01:00:00,1.21292,1.21296,1.21229,1.21236,1.21279,1.21283,1.21214,1.2122,1.212855,1.212895,1.212215,1.21228
EURUSD,2021-06-16 02:00:00,1.21307,1.21317,1.21282,1.21292,1.21294,1.21303,1.21268,1.21279,1.213005,1.2131,1.21275,1.212855
EURUSD,2021-06-16 03:00:00,1.213,1.21355,1.21237,1.21307,1.21287,1.21342,1.21222,1.21294,1.212935,1.213485,1.212295,1.213005
EURUSD,2021-06-16 04:00:00,1.21333,1.21339,1.21189,1.213,1.21319,1.21326,1.21175,1.21287,1.21326,1.213325,1.21182,1.212935
EURUSD,2021-06-16 05:00:00,1.21294,1.21346,1.21239,1.21333,1.2128,1.21332,1.21226,1.21319,1.21287,1.21339,1.212325,1.21326
EURUSD,2021-06-16 06:00:00,1.21254,1.213,1.2121,1.21294,1.21241,1.21287,1.21197,1.2128,1.212475,1.212935,1.212035,1.21287
EURUSD,2021-06-16 07:00:00,1.21173,1.21277,1.21157,1.21254,1.21159,1.21264,1.21143,1.21241,1.21166,1.212705,1.2115,1.212475
EURUSD,2021-06-16 08:00:00,1.21178,1.21214,1.21147,1.21173,1.21165,1.21201,1.21136,1.21159,1.211715,1.212075,1.211415,1.21166
EURUSD,2021-06-16 09:00:00,1.21193,1.21283,1.21165,1.21178,1.2118,1.2127,1.21151,1.21165,1.211865,1.212765,1.21158,1.211715
EURUSD,2021-06-16 10:00:00,1.21208,1.21252,1.21107,1.21193,1.21195,1.2124,1.21092,1.2118,1.212015,1.21246,1.210995,1.211865
EURUSD,2021-06-16 11:00:00,1.21188,1.21277,1.21186,1.21208,1.21175,1.21264,1.21172,1.21195,1.211815,1.212705,1.21179,1.212015
EURUSD,2021-06-16 12:00:00,1.21185,1.21217,1.21129,1.21188,1.21173,1.21204,1.21116,1.21175,1.21179,1.212105,1.211225,1.211815
EURUSD,2021-06-16 13:00:00,1.21182,1.21223,1.21133,1.21185,1.2117,1.21211,1.21121,1.21173,1.21176,1.21217,1.21127,1.21179
EURUSD,2021-06-16 14:00:00,1.2117,1.21182,1.21123,1.21182,1.21133,1.2117,1.21109,1.2117,1.211515,1.21176,1.21116,1.21176
EURUSD,2021-06-16 15:00:00,1.20194,1.2117,1.20091,1.2117,1.2018,1.21133,1.20076,1.21133,1.20187,1.211515,1.200835,1.211515
EURUSD,2021-06-16 16:00:00,1.20055,1.20377,1.20044,1.20194,1.20042,1.2036,1.2003,1.2018,1.200485,1.203685,1.20037,1.20187
EURUSD,2021-06-16 17:00:00,1.19977,1.20125,1.19961,1.20055,1.19962,1.20111,1.19947,1.20042,1.199695,1.20118,1.19954,1.200485
EURUSD,2021-06-16 18:00:00,1.19952,1.20012,1.1993,1.19977,1.1993,1.19962,1.19899,1.19962,1.19941,1.19987,1.199145,1.199695
EURUSD,2021-06-16 19:00:00,1.19988,1.19992,1.19934,1.19952,1.19974,1.19978,1.19916,1.1993,1.19981,1.19985,1.19925,1.19941
EURUSD,2021-06-16 20:00:00,1.1996,1.19989,1.19875,1.19988,1.19945,1.19974,1.1986,1.19974,1.199525,1.199815,1.198675,1.19981
EURUSD,2021-06-16 21:00:00,1.19891,1.19966,1.19849,1.1996,1.19876,1.1995,1.19834,1.19945,1.198835,1.19958,1.198415,1.199525
EURUSD,2021-06-16 22:00:00,1.19988,1.20015,1.19884,1.19891,1.19975,1.20001,1.19871,1.19876,1.199815,1.20008,1.198775,1.198835
EURUSD,2021-06-16 23:00:00,1.20031,1.20056,1.19984,1.19988,1.20015,1.20041,1.1997,1.19975,1.20023,1.200485,1.19977,1.199815
EURUSD,2021-06-17 00:00:00,1.19944,1.20047,1.19944,1.20031,1.1993,1.20032,1.19928,1.20015,1.19937,1.200395,1.19936,1.20023
EURUSD,2021-06-17 01:00:00,1.20017,1.20026,1.1994,1.19944,1.20002,1.20012,1.19926,1.1993,1.200095,1.20019,1.19933,1.19937
EURUSD,2021-06-17 02:00:00,1.20009,1.20073,1.19966,1.20017,1.19994,1.20057,1.1995,1.20002,1.200015,1.20065,1.19958,1.200095
EURUSD,2021-06-17 03:00:00,1.19877,1.20021,1.19742,1.20009,1.19863,1.20009,1.19728,1.19994,1.1987,1.20015,1.19735,1.200015
EURUSD,2021-06-17 04:00:00,1.19552,1.19903,1.19433,1.19877,1.19537,1.19889,1.19418,1.19863,1.195445,1.19896,1.194255,1.1987
EURUSD,2021-06-17 05:00:00,1.19484,1.19652,1.19368,1.19552,1.19467,1.19638,1.19354,1.19537,1.194755,1.19645,1.19361,1.195445
EURUSD,2021-06-17 06:00:00,1.19517,1.19577,1.19431,1.19484,1.19503,1.19564,1.19417,1.19467,1.1951,1.195705,1.19424,1.194755
EURUSD,2021-06-17 07:00:00,1.19325,1.19539,1.19268,1.19517,1.19311,1.19525,1.19255,1.19503,1.19318,1.19532,1.192615,1.1951
EURUSD,2021-06-17 08:00:00,1.19368,1.19391,1.19295,1.19325,1.19354,1.19378,1.19282,1.19311,1.19361,1.193845,1.192885,1.19318
EURUSD,2021-06-17 09:00:00,1.1932,1.19477,1.19308,1.19368,1.19307,1.19463,1.19296,1.19354,1.193135,1.1947,1.19302,1.19361
EURUSD,2021-06-17 10:00:00,1.19308,1.19519,1.19278,1.1932,1.19295,1.19506,1.19266,1.19307,1.193015,1.195125,1.19272,1.193135
EURUSD,2021-06-17 11:00:00,1.19404,1.19432,1.1922,1.19308,1.19391,1.1942,1.19204,1.19295,1.193975,1.19426,1.19212,1.193015
EURUSD,2021-06-17 12:00:00,1.19114,1.19435,1.19066,1.19404,1.19101,1.19422,1.19053,1.19391,1.191075,1.194285,1.190595,1.193975
EURUSD,2021-06-17 13:00:00,1.18969,1.1913,1.18925,1.19114,1.18956,1.19118,1.18907,1.19101,1.189625,1.19124,1.18916,1.191075
EURUSD,2021-06-17 14:00:00,1.19169,1.19188,1.18966,1.18969,1.19156,1.19174,1.18953,1.18956,1.191625,1.19181,1.189595,1.189625
EURUSD,2021-06-17 15:00:00,1.19117,1.19232,1.19112,1.19169,1.19104,1.19219,1.19098,1.19156,1.191105,1.192255,1.19105,1.191625
EURUSD,2021-06-17 16:00:00,1.19029,1.19152,1.19014,1.19117,1.19016,1.19138,1.19,1.19104,1.190225,1.19145,1.19007,1.191105
EURUSD,2021-06-17 17:00:00,1.19079,1.19107,1.19015,1.19029,1.19063,1.19093,1.19001,1.19016,1.19071,1.191,1.19008,1.190225
EURUSD,2021-06-17 18:00:00,1.19084,1.19103,1.19074,1.19079,1.19045,1.19064,1.19045,1.19063,1.190645,1.190835,1.190595,1.19071
EURUSD,2021-06-17 19:00:00,1.19124,1.19141,1.19076,1.19084,1.19108,1.19125,1.19045,1.19045,1.19116,1.19133,1.190605,1.190645
EURUSD,2021-06-17 20:00:00,1.19138,1.19162,1.19096,1.19124,1.19125,1.19147,1.19081,1.19108,1.191315,1.191545,1.190885,1.19116
EURUSD,2021-06-17 21:00:00,1.19081,1.19143,1.19054,1.19138,1.19068,1.19129,1.19039,1.19125,1.190745,1.19136,1.190465,1.191315
EURUSD,2021-06-17 22:00:00,1.19159,1.19163,1.19067,1.19081,1.19145,1.1915,1.19052,1.19068,1.19152,1.191565,1.190595,1.190745
EURUSD,2021-06-17 23:00:00,1.19198,1.19208,1.19135,1.19159,1.19182,1.19193,1.1912,1.19145,1.1919,1.192005,1.191275,1.19152
EURUSD,2021-06-18 00:00:00,1.19225,1.19258,1.19194,1.19198,1.19212,1.19244,1.19179,1.19182,1.192185,1.19251,1.191865,1.1919
EURUSD,2021-06-18 01:00:00,1.19142,1.19228,1.19136,1.19225,1.19128,1.19214,1.1912,1.19212,1.19135,1.19221,1.19128,1.192185
EURUSD,2021-06-18 02:00:00,1.19054,1.19151,1.18962,1.19142,1.19041,1.19137,1.18947,1.19128,1.190475,1.19144,1.189545,1.19135
EURUSD,2021-06-18 03:00:00,1.18917,1.19096,1.1886,1.19054,1.18904,1.19082,1.18846,1.19041,1.189105,1.19089,1.18853,1.190475
EURUSD,2021-06-18 04:00:00,1.19163,1.19206,1.18914,1.18917,1.19149,1.19193,1.18901,1.18904,1.19156,1.191995,1.189075,1.189105
EURUSD,2021-06-18 05:00:00,1.19137,1.19252,1.1911,1.19163,1.19123,1.19238,1.19096,1.19149,1.1913,1.19245,1.19103,1.19156
EURUSD,2021-06-18 06:00:00,1.19176,1.19228,1.1906,1.19137,1.19163,1.19214,1.19045,1.19123,1.191695,1.19221,1.190525,1.1913
EURUSD,2021-06-18 07:00:00,1.19164,1.19232,1.19098,1.19176,1.19152,1.19218,1.19085,1.19163,1.19158,1.19225,1.190915,1.191695
EURUSD,2021-06-18 08:00:00,1.19115,1.19171,1.19061,1.19164,1.19103,1.19158,1.19048,1.19152,1.19109,1.191645,1.190545,1.19158
EURUSD,2021-06-18 09:00:00,1.18883,1.19128,1.18681,1.19115,1.18871,1.19114,1.18667,1.19103,1.18877,1.19121,1.18674,1.19109
EURUSD,2021-06-18 10:00:00,1.18676,1.18885,1.18622,1.18883,1.18661,1.18872,1.18609,1.18871,1.186685,1.188785,1.186155,1.18877
EURUSD,2021-06-18 11:00:00,1.18571,1.18788,1.18481,1.18676,1.18557,1.18775,1.18467,1.18661,1.18564,1.187815,1.18474,1.186685
EURUSD,2021-06-18 12:00:00,1.18733,1.18741,1.18508,1.18571,1.18719,1.18727,1.18494,1.18557,1.18726,1.18734,1.18501,1.18564
EURUSD,2021-06-18 13:00:00,1.18752,1.18832,1.18715,1.18733,1.18739,1.18817,1.187,1.18719,1.187455,1.188245,1.187075,1.18726
EURUSD,2021-06-18 14:00:00,1.18781,1.18827,1.18734,1.18752,1.18769,1.18814,1.18719,1.18739,1.18775,1.188205,1.187265,1.187455
EURUSD,2021-06-18 15:00:00,1.18725,1.18795,1.18709,1.18781,1.18712,1.18782,1.18694,1.18769,1.187185,1.187885,1.187015,1.18775
EURUSD,2021-06-18 16:00:00,1.18687,1.18788,1.18674,1.18725,1.18674,1.18774,1.1866,1.18712,1.186805,1.18781,1.18667,1.187185
EURUSD,2021-06-18 17:00:00,1.18661,1.18706,1.1858,1.18687,1.18589,1.18693,1.18561,1.18674,1.18625,1.186995,1.185705,1.186805
EURUSD,2021-06-20 18:00:00,1.18691,1.18736,1.18552,1.18661,1.18612,1.18636,1.18452,1.18589,1.186515,1.18686,1.18502,1.18625
EURUSD,2021-06-20 19:00:00,1.18729,1.1879,1.18664,1.18691,1.18714,1.1872,1.18598,1.18612,1.187215,1.18755,1.18631,1.186515
EURUSD,2021-06-20 20:00:00,1.18713,1.18764,1.187,1.18729,1.18699,1.18747,1.18683,1.18714,1.18706,1.187555,1.186915,1.187215
EURUSD,2021-06-20 21:00:00,1.18732,1.18773,1.18682,1.18713,1.18719,1.18759,1.18666,1.18699,1.187255,1.18766,1.18674,1.18706
EURUSD,2021-06-20 22:00:00,1.1862,1.18747,1.18618,1.18732,1.18605,1.18734,1.18603,1.18719,1.186125,1.187405,1.186105,1.187255
EURUSD,2021-06-20 23:00:00,1.18665,1.18741,1.18602,1.1862,1.1865,1.18727,1.18586,1.18605,1.186575,1.18734,1.18594,1.186125
EURUSD,2021-06-21 00:00:00,1.1857,1.18667,1.18484,1.18665,1.18555,1.18653,1.1847,1.1865,1.185625,1.1866,1.18477,1.186575
EURUSD,2021-06-21 01:00:00,1.18667,1.18667,1.18526,1.1857,1.18653,1.18653,1.18511,1.18555,1.1866,1.1866,1.185185,1.185625
EURUSD,2021-06-21 02:00:00,1.18693,1.18705,1.18567,1.18667,1.1868,1.1869,1.18552,1.18653,1.186865,1.186975,1.185595,1.1866
EURUSD,2021-06-21 03:00:00,1.18763,1.18855,1.18668,1.18693,1.1875,1.18842,1.18655,1.1868,1.187565,1.188485,1.186615,1.186865
EURUSD,2021-06-21 04:00:00,1.18825,1.18855,1.18521,1.18763,1.18811,1.18842,1.18507,1.1875,1.18818,1.188485,1.18514,1.187565
EURUSD,2021-06-21 05:00:00,1.18939,1.18947,1.18797,1.18825,1.18926,1.18933,1.18784,1.18811,1.189325,1.1894,1.187905,1.18818
EURUSD,2021-06-21 06:00:00,1.18985,1.18986,1.18873,1.18939,1.18973,1.18974,1.1886,1.18926,1.18979,1.1898,1.188665,1.189325
EURUSD,2021-06-21 07:00:00,1.1896,1.19004,1.18914,1.18985,1.18946,1.18991,1.18901,1.18973,1.18953,1.189975,1.189075,1.18979
EURUSD,2021-06-21 08:00:00,1.18956,1.18978,1.18855,1.1896,1.18943,1.18964,1.18841,1.18946,1.189495,1.18971,1.18848,1.18953
EURUSD,2021-06-21 09:00:00,1.18933,1.1896,1.18856,1.18956,1.1892,1.18946,1.18843,1.18943,1.189265,1.18953,1.188495,1.189495
EURUSD,2021-06-21 10:00:00,1.19118,1.19125,1.18902,1.18933,1.19106,1.19114,1.18889,1.1892,1.19112,1.191195,1.188955,1.189265
EURUSD,2021-06-21 11:00:00,1.19111,1.19214,1.19097,1.19118,1.19098,1.19201,1.19083,1.19106,1.191045,1.192075,1.1909,1.19112
EURUSD,2021-06-21 12:00:00,1.19093,1.19177,1.19044,1.19111,1.19079,1.19164,1.19032,1.19098,1.19086,1.191705,1.19038,1.191045
EURUSD,2021-06-21 13:00:00,1.19198,1.19221,1.19078,1.19093,1.19185,1.19207,1.19065,1.19079,1.191915,1.19214,1.190715,1.19086
EURUSD,2021-06-21 14:00:00,1.19146,1.19218,1.19144,1.19198,1.19133,1.19205,1.19131,1.19185,1.191395,1.192115,1.191375,1.191915
EURUSD,2021-06-21 15:00:00,1.19087,1.19168,1.19086,1.19146,1.19073,1.19156,1.19072,1.19133,1.1908,1.19162,1.19079,1.191395
EURUSD,2021-06-21 16:00:00,1.19193,1.19202,1.19086,1.19087,1.1918,1.1919,1.19072,1.19073,1.191865,1.19196,1.19079,1.1908
EURUSD,2021-06-21 17:00:00,1.19193,1.19212,1.1916,1.19193,1.19179,1.19199,1.19147,1.1918,1.19186,1.192055,1.191535,1.191865
EURUSD,2021-06-21 18:00:00,1.19195,1.19224,1.19193,1.19193,1.19162,1.19179,1.19149,1.19179,1.191785,1.192015,1.19171,1.19186
EURUSD,2021-06-21 19:00:00,1.19145,1.19211,1.19142,1.19195,1.1913,1.19194,1.19125,1.19162,1.191375,1.192025,1.191335,1.191785
EURUSD,2021-06-21 20:00:00,1.19128,1.19189,1.1911,1.19145,1.19113,1.19173,1.19096,1.1913,1.191205,1.19181,1.19103,1.191375
EURUSD,2021-06-21 21:00:00,1.1909,1.19151,1.19056,1.19128,1.19075,1.19138,1.19042,1.19113,1.190825,1.191445,1.19049,1.191205
EURUSD,2021-06-21 22:00:00,1.19074,1.19097,1.19015,1.1909,1.19061,1.19082,1.19001,1.19075,1.190675,1.190895,1.19008,1.190825
EURUSD,2021-06-21 23:00:00,1.19115,1.19115,1.19032,1.19074,1.19101,1.19101,1.19018,1.19061,1.19108,1.19108,1.19025,1.190675
EURUSD,2021-06-22 00:00:00,1.19126,1.19159,1.19092,1.19115,1.19111,1.19146,1.19078,1.19101,1.191185,1.191525,1.19085,1.19108
EURUSD,2021-06-22 01:00:00,1.19034,1.19131,1.19031,1.19126,1.19019,1.19117,1.19015,1.19111,1.190265,1.19124,1.19023,1.191185
EURUSD,2021-06-22 02:00:00,1.18926,1.1906,1.18926,1.19034,1.18911,1.19046,1.18911,1.19019,1.189185,1.19053,1.189185,1.190265
EURUSD,2021-06-22 03:00:00,1.18998,1.19054,1.18924,1.18926,1.18984,1.19041,1.18911,1.18911,1.18991,1.190475,1.189175,1.189185
EURUSD,2021-06-22 04:00:00,1.19026,1.19122,1.18962,1.18998,1.19011,1.19108,1.18948,1.18984,1.190185,1.19115,1.18955,1.18991
EURUSD,2021-06-22 05:00:00,1.18973,1.19033,1.18928,1.19026,1.1896,1.19019,1.18913,1.19011,1.189665,1.19026,1.189205,1.190185
EURUSD,2021-06-22 06:00:00,1.18843,1.19003,1.18818,1.18973,1.1883,1.18989,1.18803,1.1896,1.188365,1.18996,1.188105,1.189665
EURUSD,2021-06-22 07:00:00,1.1894,1.18975,1.18843,1.18843,1.18928,1.18963,1.1883,1.1883,1.18934,1.18969,1.188365,1.188365
EURUSD,2021-06-22 08:00:00,1.18946,1.19034,1.1892,1.1894,1.18934,1.19021,1.18905,1.18928,1.1894,1.190275,1.189125,1.18934
EURUSD,2021-06-22 09:00:00,1.18938,1.18984,1.18826,1.18946,1.18924,1.18971,1.18814,1.18934,1.18931,1.189775,1.1882,1.1894
EURUSD,2021-06-22 10:00:00,1.1904,1.19112,1.18907,1.18938,1.19021,1.19099,1.18893,1.18924,1.190305,1.191055,1.189,1.18931
EURUSD,2021-06-22 11:00:00,1.18998,1.19109,1.18969,1.1904,1.18985,1.19095,1.18956,1.19021,1.189915,1.19102,1.189625,1.190305
EURUSD,2021-06-22 12:00:00,1.19109,1.19127,1.1898,1.18998,1.19096,1.19114,1.18967,1.18985,1.191025,1.191205,1.189735,1.189915
EURUSD,2021-06-22 13:00:00,1.19351,1.19441,1.19079,1.19109,1.19338,1.19397,1.19066,1.19096,1.193445,1.19419,1.190725,1.191025
EURUSD,2021-06-22 14:00:00,1.19357,1.19392,1.19324,1.19351,1.19344,1.19378,1.1931,1.19338,1.193505,1.19385,1.19317,1.193445
EURUSD,2021-06-22 15:00:00,1.19363,1.19464,1.19351,1.19357,1.1935,1.19449,1.19336,1.19344,1.193565,1.194565,1.193435,1.193505
EURUSD,2021-06-22 16:00:00,1.19418,1.19534,1.19361,1.19363,1.19404,1.19522,1.19347,1.1935,1.19411,1.19528,1.19354,1.193565
EURUSD,2021-06-22 17:00:00,1.19413,1.19428,1.19387,1.19418,1.19398,1.19415,1.19374,1.19404,1.194055,1.194215,1.193805,1.19411
EURUSD,2021-06-22 18:00:00,1.19419,1.19437,1.19413,1.19413,1.19382,1.19398,1.19357,1.19398,1.194005,1.194175,1.19385,1.194055
EURUSD,2021-06-22 19:00:00,1.19402,1.19463,1.19402,1.19419,1.19386,1.19429,1.19378,1.19382,1.19394,1.19446,1.1939,1.194005
EURUSD,2021-06-22 20:00:00,1.19372,1.19432,1.19372,1.19402,1.19357,1.19417,1.19356,1.19386,1.193645,1.194245,1.19364,1.19394
EURUSD,2021-06-22 21:00:00,1.19329,1.19408,1.19305,1.19372,1.19313,1.19394,1.19291,1.19357,1.19321,1.19401,1.19298,1.193645
EURUSD,2021-06-22 22:00:00,1.19249,1.19354,1.19241,1.19329,1.19235,1.1934,1.19226,1.19313,1.19242,1.19347,1.192335,1.19321
EURUSD,2021-06-22 23:00:00,1.1925,1.19258,1.19211,1.19249,1.19235,1.19243,1.19197,1.19235,1.192425,1.192505,1.19204,1.19242
EURUSD,2021-06-23 00:00:00,1.19233,1.19283,1.1922,1.1925,1.19217,1.19269,1.19207,1.19235,1.19225,1.19276,1.192135,1.192425
EURUSD,2021-06-23 01:00:00,1.192,1.19236,1.19199,1.19233,1.19186,1.19222,1.19184,1.19217,1.19193,1.19229,1.191915,1.19225
EURUSD,2021-06-23 02:00:00,1.19274,1.19297,1.19167,1.192,1.1926,1.19283,1.19154,1.19186,1.19267,1.1929,1.191605,1.19193
EURUSD,2021-06-23 03:00:00,1.19282,1.19378,1.19228,1.19274,1.19269,1.19364,1.19215,1.1926,1.192755,1.19371,1.192215,1.19267
EURUSD,2021-06-23 04:00:00,1.1939,1.19397,1.19122,1.19282,1.19375,1.19384,1.19109,1.19269,1.193825,1.193905,1.191155,1.192755
EURUSD,2021-06-23 05:00:00,1.19335,1.19463,1.19335,1.1939,1.19322,1.19449,1.1932,1.19375,1.193285,1.19456,1.193275,1.193825
EURUSD,2021-06-23 06:00:00,1.19415,1.19419,1.19332,1.19335,1.19402,1.19405,1.19319,1.19322,1.194085,1.19412,1.193255,1.193285
